input_clean Freq
1875 19 75
1876 35 75
1877 battle 75
1878 celebrating 75
1879 curious 75
1880 donâ 75
1881 force 75
1882 freedom 75
1883 grateful 75
1884 ground 75
1885 hat 75
1886 havent 75
1887 hop 75
1888 joining 75
1889 losing 75
1890 pittsburgh 75
1891 security 75
1892 taught 75
1893 taylor 75
1894 thomas 75
1895 unfortunately 75
1896 adam 74
1897 android 74
1898 bbq 74
1899 budget 74
1900 cares 74
1901 common 74
1902 creepy 74
1903 degrees 74
1904 development 74
1905 giants 74
1906 grab 74
1907 grade 74
1908 magazine 74
1909 mission 74
1910 nashville 74
1911 political 74
1912 pr 74
1913 salad 74
1914 situation 74
1915 talks 74
1916 teachers 74
1917 waking 74
1918 windows 74
1919 wise 74
1920 yrs 74
1921 attitude 73
1922 cell 73
1923 davis 73
1924 difficult 73
1925 fav 73
1926 hr 73
1927 invite 73
1928 lookin 73
1929 mi 73
1930 model 73
1931 moon 73
1932 nation 73
1933 pussy 73
1934 senior 73
1935 skills 73
1936 thunder 73
1937 tx 73
1938 5th 72
1939 attending 72
1940 avoid 72
1941 collection 72
1942 creating 72
1943 decisions 72
1944 figured 72
1945 haters 72
1946 honey 72
1947 hosting 72
1948 impossible 72
1949 obviously 72
1950 october 72
1951 performing 72
1952 recent 72
1953 river 72
1954 signing 72
1955 silly 72
1956 yoga 72
1957 __ 71
1958 appreciated 71
1959 ave 71
1960 breath 71
1961 brunch 71
1962 cash 71
1963 desk 71
1964 detroit 71
1965 egg 71
1966 eggs 71
1967 fell 71
1968 hahahaha 71
1969 idol 71
1970 inspired 71
1971 jr 71
1972 kobe 71
1973 mile 71
1974 noon 71
1975 remind 71
1976 rolling 71
1977 rush 71
1978 soccer 71
1979 sort 71
1980 speed 71
1981 ups 71
1982 youâ 71
1983 28 70
1984 brothers 70
1985 catching 70
1986 comments 70
1987 couch 70
1988 cross 70
1989 faster 70
1990 hits 70
1991 honest 70
1992 jackson 70
1993 leadership 70
1994 letter 70
1995 math 70
1996 mexico 70
1997 moves 70
1998 peeps 70
1999 sea 70
2000 skype 70
2001 sunshine 70
2002 teen 70
2003 wanting 70
2004 yu 70
2005 august 69
2006 follows 69
2007 foot 69
2008 fucked 69
2009 gun 69
2010 id 69
2011 links 69
2012 mayo 69
2013 meal 69
2014 nd 69
2015 patrick 69
2016 paying 69
2017 potential 69
2018 quarter 69
2019 rate 69
2020 reminds 69
2021 sam 69
2022 six 69
2023 stomach 69
2024 swag 69
2025 tag 69
2026 teeth 69
2027 united 69
2028 upcoming 69
2029 bear 68
2030 bottom 68
2031 director 68
2032 exercise 68
2033 explain 68
2034 fantasy 68
2035 fellow 68
2036 female 68
2037 goodness 68
2038 hospital 68
2039 jus 68
2040 leg 68
2041 libraries 68
2042 louis 68
2043 packers 68
2044 plenty 68
2045 possibly 68
2046 raise 68
2047 sarah 68
2048 semester 68
2049 september 68
2050 simply 68
2051 sis 68
2052 sites 68
2053 society 68
2054 spam 68
2055 strength 68
2056 z 68
2057 according 67
2058 ahh 67
2059 base 67
2060 campaign 67
2061 cleveland 67
2062 created 67
2063 international 67
2064 johnson 67
2065 lay 67
2066 moments 67
2067 nature 67
2068 pet 67
2069 playoff 67
2070 pls 67
2071 production 67
2072 raining 67
2073 regret 67
2074 ring 67
2075 source 67
2076 upon 67
2077 wet 67
2078 26 66
2079 attend 66
2080 certainly 66
2081 comedy 66
2082 dang 66
2083 deserves 66
2084 direct 66
2085 express 66
2086 filled 66
2087 graduation 66
2088 hero 66
2089 hurry 66
2090 inspiring 66
2091 itâ 66
2092 itself 66
2093 justice 66
2094 knicks 66
2095 lebron 66
2096 lesson 66
2097 los 66
2098 mistake 66
2099 mistakes 66
2100 ms 66
2101 negative 66
2102 oops 66
2103 pages 66
2104 prefer 66
2105 pumped 66
2106 received 66
2107 rights 66
2108 sauce 66
2109 stock 66
2110 tracks 66
2111 users 66
2112 weak 66
2113 background 65
2114 characters 65
2115 charge 65
2116 circle 65
2117 discuss 65
2118 dnt 65
2119 download 65
2120 eric 65
2121 grandma 65
2122 hes 65
2123 laptop 65
2124 milk 65
2125 miller 65
2126 neck 65
2127 netflix 65
2128 pitch 65
2129 queen 65
2130 recording 65
2131 regular 65
2132 released 65
2133 rough 65
2134 stress 65
2135 taco 65
2136 tacos 65
2137 turning 65
2138 admit 64
2139 allowed 64
2140 average 64
2141 dave 64
2142 degree 64
2143 dig 64
2144 insane 64
2145 las 64
2146 limit 64
2147 ordered 64
2148 posting 64
2149 rainy 64
2150 ray 64
2151 risk 64
2152 sessions 64
2153 stream 64
2154 whitney 64
2155 accept 63
2156 adorable 63
2157 allow 63
2158 amazon 63
2159 animal 63
2160 anti 63
2161 atl 63
2162 benefit 63
2163 caps 63
2164 changing 63
2165 contract 63
2166 disappointed 63
2167 dollar 63
2168 draw 63
2169 dropped 63
2170 easily 63
2171 espn 63
2172 horse 63
2173 hrs 63
2174 leading 63
2175 lived 63
2176 mid 63
2177 orlando 63
2178 position 63
2179 pulled 63
2180 purchase 63
2181 riding 63
2182 rise 63
2183 serve 63
2184 sf 63
2185 shake 63
2186 theme 63
2187 tight 63
2188 wash 63
2189 wi 63
2190 wide 63
2191 wisdom 63
2192 wishes 63
2193 10pm 62
2194 75 62
2195 9pm 62
2196 actions 62
2197 actual 62
2198 americans 62
2199 brian 62
2200 bright 62
2201 cafe 62
2202 chinese 62
2203 district 62
2204 dudes 62
2205 ended 62
2206 er 62
2207 eve 62
2208 fault 62
2209 fest 62
2210 government 62
2211 hook 62
2212 kept 62
2213 legal 62
2214 manager 62
2215 marry 62
2216 memories 62
2217 obsessed 62
2218 peanut 62
2219 prayers 62
2220 praying 62
2221 push 62
2222 stoked 62
2223 studying 62
2224 tht 62
2225 ty 62
2226 vision 62
2227 willing 62
2228 worried 62
2229 writer 62
2230 yankees 62
2231 zone 62
2232 6pm 61
2233 among 61
2234 cheap 61
2235 cinco 61
2236 dry 61
2237 example 61
2238 gosh 61
2239 hood 61
2240 leaders 61
2241 leads 61
2242 messages 61
2243 michigan 61
2244 mo 61
2245 necessary 61
2246 networking 61
2247 np 61
2248 popular 61
2249 reminder 61
2250 smiling 61
2251 sport 61
2252 square 61
2253 sushi 61
2254 tons 61
2255 tournament 61
2256 tryna 61
2257 va 61
2258 workshop 61
2259 writers 61
2260 29 60
2261 abt 60
2262 becoming 60
2263 carry 60
2264 competition 60
2265 conversations 60
2266 crush 60
2267 dollars 60
2268 ears 60
2269 editing 60
2270 ep 60
2271 feb 60
2272 hacked 60
2273 held 60
2274 image 60
2275 itunes 60
2276 journey 60
2277 juice 60
2278 martin 60
2279 mins 60
2280 poker 60
2281 pub 60
2282 records 60
2283 smells 60
2284 spurs 60
2285 strange 60
2286 supporting 60
2287 updated 60
2288 upset 60
2289 xx 60
2290 200 59
2291 besides 59
2292 built 59
2293 considering 59
2294 council 59
2295 debate 59
2296 doctor 59
2297 expected 59
2298 fab 59
2299 failure 59
2300 farm 59
2301 fitness 59
2302 fri 59
2303 ft 59
2304 insurance 59
2305 kevin 59
2306 leader 59
2307 legit 59
2308 lines 59
2309 management 59
2310 mayor 59
2311 memphis 59
2312 opportunities 59
2313 phil 59
2314 rick 59
2315 showed 59
2316 similar 59
2317 solid 59
2318 tools 59
2319 user 59
2320 van 59
2321 written 59
2322 af 58
2323 aha 58
2324 announced 58
2325 bell 58
2326 closing 58
2327 driver 58
2328 empty 58
2329 foods 58
2330 heavy 58
2331 however 58
2332 hug 58
2333 indiana 58
2334 kelly 58
2335 killer 58
2336 kindle 58
2337 meetings 58
2338 movement 58
2339 outta 58
2340 packed 58
2341 parties 58
2342 planet 58
2343 plate 58
2344 powerful 58
2345 prices 58
2346 prob 58
2347 reference 58
2348 rep 58
2349 sandwich 58
2350 taxes 58
2351 tony 58
2352 weed 58
2353 william 58
2354 audience 57
2355 bands 57
2356 championship 57
2357 dates 57
2358 deals 57
2359 depends 57
2360 expensive 57
2361 finishing 57
2362 genius 57
2363 glasses 57
2364 golden 57
2365 hehe 57
2366 idiot 57
2367 kentucky 57
2368 kings 57
2369 knock 57
2370 lower 57
2371 novel 57
2372 peter 57
2373 punch 57
2374 reasons 57
2375 relationships 57
2376 repeat 57
2377 respond 57
2378 rockin 57
2379 seats 57
2380 seven 57
2381 singer 57
2382 swing 57
2383 winners 57
2384 ap 56
2385 arrived 56
2386 awhile 56
2387 birds 56
2388 brilliant 56
2389 bullshit 56
2390 burger 56
2391 chef 56
2392 chillin 56
2393 congress 56
2394 cookie 56
2395 duh 56
2396 flip 56
2397 highly 56
2398 hoe 56
2399 lying 56
2400 mentioned 56
2401 mexican 56
2402 mini 56
2403 mlb 56
2404 multiple 56
2405 noise 56
2406 programs 56
2407 recently 56
2408 statement 56
2409 tattoo 56
2410 visiting 56
2411 wed 56
2412 williams 56
2413 above 55
2414 apart 55
2415 audition 55
2416 beast 55
2417 boom 55
2418 cheer 55
2419 cloud 55
2420 complain 55
2421 doors 55
2422 ending 55
2423 extremely 55
2424 february 55
2425 forgive 55
2426 francisco 55
2427 freakin 55
2428 global 55
2429 injury 55
2430 isnt 55
2431 jeff 55
2432 kansas 55
2433 language 55
2434 makeup 55
2435 modern 55
2436 okc 55
2437 oregon 55
2438 otherwise 55
2439 personality 55
2440 purpose 55
2441 request 55
2442 rude 55
2443 shes 55
2444 shine 55
2445 skin 55
2446 software 55
2447 speaker 55
2448 texts 55
2449 theater 55
2450 theres 55
2451 tweeps 55
2452 union 55
2453 wars 55
2454 yard 55
2455 13th 54
2456 alarm 54
2457 alert 54
2458 anthony 54
2459 auto 54
2460 cali 54
2461 celtics 54
2462 companies 54
2463 eh 54
2464 entertainment 54
2465 exist 54
2466 focused 54
2467 foundation 54
2468 freak 54
2469 friendly 54
2470 fries 54
2471 hole 54
2472 impact 54
2473 jimmy 54
2474 mentions 54
2475 nah 54
2476 ncaa 54
2477 option 54
2478 partner 54
2479 passion 54
2480 picking 54
2481 pieces 54
2482 posts 54
2483 professional 54
2484 ps 54
2485 saving 54
2486 sd 54
2487 section 54
2488 shorts 54
2489 sxsw 54
2490 tape 54
2491 testing 54
2492 tumblr 54
2493 vip 54
2494 whoever 54
2495 7th 53
2496 ability 53
2497 accident 53
2498 adding 53
2499 arms 53
2500 bags 53
2501 barely 53
2502 bathroom 53
2503 bull 53
2504 christian 53
2505 commercials 53
2506 continues 53
2507 counting 53
2508 crossed 53
2509 dis 53
2510 el 53
2511 election 53
2512 faces 53
2513 frank 53
2514 gain 53
2515 gop 53
2516 headache 53
2517 helped 53
2518 impressed 53
2519 improve 53
2520 jeans 53
2521 kicking 53
2522 manning 53
2523 master 53
2524 max 53
2525 meat 53
2526 memory 53
2527 mommy 53
2528 neighbor 53
2529 offense 53
2530 ourselves 53
2531 perry 53
2532 picks 53
2533 prince 53
2534 provide 53
2535 pure 53
2536 setting 53
2537 tie 53
2538 towards 53
2539 ___ 52
2540 aka 52
2541 amount 52
2542 andrew 52
2543 bears 52
2544 calm 52
2545 canada 52
2546 derby 52
2547 evil 52
2548 fave 52
2549 featuring 52
2550 grew 52
2551 grind 52
2552 hates 52
2553 homeless 52
2554 hoo 52
2555 impressive 52
2556 ipod 52
2557 jay 52
2558 jets 52
2559 joined 52
2560 jordan 52
2561 lee 52
2562 lock 52
2563 matters 52
2564 mirror 52
2565 monster 52
2566 nearly 52
2567 politics 52
2568 pressure 52
2569 raw 52
2570 resume 52
2571 serving 52
2572 soft 52
2573 stadium 52
2574 switch 52
2575 tan 52
2576 weren 52
2577 300 51
2578 bomb 51
2579 celebrity 51
2580 chair 51
2581 chapter 51
2582 civil 51
2583 despite 51
2584 exam 51
2585 gm 51
2586 helpful 51
2587 henry 51
2588 honored 51
2589 hs 51
2590 hubby 51
2591 iâ 51
2592 italian 51
2593 jerry 51
2594 leaves 51
2595 myspace 51
2596 oomf 51
2597 praise 51
2598 punk 51
2599 puts 51
2600 rap 51
2601 rocking 51
2602 somehow 51
2603 sox 51
2604 booked 50
2605 calendar 50
2606 careful 50
2607 celebration 50
2608 china 50
2609 courage 50
2610 crack 50
2611 doe 50
2612 drug 50
2613 dvd 50
2614 effect 50
2615 females 50
2616 finna 50
2617 gig 50
2618 grant 50
2619 guilty 50
2620 gunna 50
2621 hearts 50
2622 hugs 50
2623 limited 50
2624 medical 50
2625 minds 50
2626 motivation 50
2627 musical 50
2628 nasty 50
2629 nc 50
2630 nuts 50
2631 nw 50
2632 ohh 50
2633 options 50
2634 parade 50
2635 pinterest 50
2636 prepared 50
2637 smoking 50
2638 summit 50
2639 target 50
2640 theatre 50
2641 throwing 50
2642 ton 50
2643 trailer 50
2644 trick 50
2645 wade 50
2646 walker 50
2647 workers 50
2648 6th 49
2649 8th 49
2650 advance 49
2651 agent 49
2652 allen 49
2653 angeles 49
2654 apply 49
2655 beers 49
2656 birth 49
2657 boat 49
2658 charles 49
2659 chuck 49
2660 comin 49
2661 coverage 49
2662 cruise 49
2663 dating 49
2664 decent 49
2665 discount 49
2666 doc 49
2667 dressed 49
2668 edge 49
2669 emails 49
2670 emotional 49
2671 families 49
2672 fruit 49
2673 hoes 49
2674 icon 49
2675 kicked 49
2676 liking 49
2677 lonely 49
2678 momma 49
2679 nails 49
2680 opens 49
2681 packing 49
2682 phones 49
2683 planned 49
2684 prove 49
2685 screaming 49
2686 shift 49
2687 snap 49
2688 solo 49
2689 someday 49
2690 sore 49
2691 stone 49
2692 talkin 49
2693 tall 49
2694 tyler 49
2695 voting 49
2696 alcohol 48
2697 angel 48
2698 answers 48
2699 antonio 48
2700 articles 48
2701 asian 48
2702 bo 48
2703 covered 48
2704 cubs 48
2705 discovered 48
2706 england 48
2707 everytime 48
2708 featured 48
2709 financial 48
2710 giant 48
2711 growth 48
2712 license 48
2713 map 48
2714 mitt 48
2715 murder 48
2716 perform 48
2717 progress 48
2718 promote 48
2719 proof 48
2720 replace 48
2721 sadly 48
2722 sec 48
2723 shoe 48
2724 signs 48
2725 silver 48
2726 skinny 48
2727 steal 48
2728 superbowl 48
2729 tigers 48
2730 tiny 48
2731 uses 48
2732 volunteer 48
2733 voted 48
2734 70 47
2735 9th 47
2736 actor 47
2737 battery 47
2738 billion 47
2739 blake 47
2740 ceo 47
2741 chances 47
2742 charity 47
2743 clippers 47
2744 colors 47
2745 cupcakes 47
2746 dan 47
2747 facts 47
2748 fyi 47
2749 grad 47
2750 labor 47
2751 london 47
2752 naked 47
2753 newest 47
2754 notes 47
2755 november 47
2756 onto 47
2757 opened 47
2758 prize 47
2759 puppy 47
2760 relax 47
2761 silence 47
2762 spell 47
2763 threw 47
2764 uncle 47
2765 universe 47
2766 unknown 47
2767 victory 47
2768 wayne 47
2769 whose 47
2770 wrap 47
2771 4pm 46
2772 addicted 46
2773 ads 46
2774 bass 46
2775 became 46
2776 concept 46
2777 considered 46
2778 crash 46
2779 craving 46
2780 drugs 46
2781 duck 46
2782 exhausted 46
2783 films 46
2784 finale 46
2785 fired 46
2786 flash 46
2787 glee 46
2788 goodbye 46
2789 hiring 46
2790 memorial 46
2791 morgan 46
2792 neighbors 46
2793 nose 46
2794 pandora 46
2795 papers 46
2796 passing 46
2797 personally 46
2798 pregnant 46
2799 pretend 46
2800 promotion 46
2801 purple 46
2802 resources 46
2803 rite 46
2804 rts 46
2805 salt 46
2806 saved 46
2807 served 46
2808 sponsor 46
2809 steak 46
2810 streets 46
2811 sweat 46
2812 tha 46
2813 thurs 46
2814 traveling 46
2815 valley 46
2816 zombie 46
2817 1000 45
2818 ã 45
2819 angels 45
2820 anyways 45
2821 bestfriend 45
2822 bio 45
2823 bobby 45
2824 bound 45
2825 breathe 45
2826 chi 45
2827 cities 45
2828 connection 45
2829 ear 45
2830 flat 45
2831 fried 45
2832 ghost 45
2833 hawaii 45
2834 heels 45
2835 items 45
2836 jail 45
2837 january 45
2838 jokes 45
2839 junior 45
2840 load 45
2841 models 45
2842 offering 45
2843 paint 45
2844 patio 45
2845 peyton 45
2846 policy 45
2847 printing 45
2848 registration 45
2849 rid 45
2850 shape 45
2851 slept 45
2852 stronger 45
2853 trash 45
2854 umm 45
2855 weekly 45
2856 wifi 45
2857 woot 45
2858 zero 45
2859 21st 44
2860 accounts 44
2861 adventure 44
2862 apartment 44
2863 aye 44
2864 banana 44
2865 behavior 44
2866 benefits 44
2867 bills 44
2868 bite 44
2869 blah 44
2870 broncos 44
2871 choices 44
2872 christ 44
2873 cried 44
2874 delivery 44
2875 drivers 44
2876 environment 44
2877 eventually 44
2878 factor 44
2879 fl 44
2880 friendship 44
2881 gross 44
2882 grown 44
2883 hide 44
2884 ii 44
2885 ish 44
2886 lisa 44
2887 miracle 44
2888 mixed 44
2889 obvious 44
2890 pacers 44
2891 pot 44
2892 potato 44
2893 screening 44
2894 sean 44
2895 shared 44
2896 ship 44
2897 skip 44
2898 solution 44
2899 strategy 44
2900 surgery 44
2901 tampa 44
2902 tear 44
2903 turkey 44
2904 txt 44
2905 unique 44
2906 31 43
2907 5pm 43
2908 95 43
2909 arm 43
2910 bars 43
2911 beef 43
2912 blues 43
2913 bother 43
2914 captain 43
2915 chase 43
2916 chip 43
2917 classy 43
2918 demo 43
2919 devil 43
2920 donate 43
2921 economy 43
2922 effective 43
2923 feelin 43
2924 fiction 43
2925 finger 43
2926 fixed 43
2927 generation 43
2928 gifts 43
2929 holla 43
2930 inbox 43
2931 innovation 43
2932 kicks 43
2933 massage 43
2934 neither 43
2935 organization 43
2936 pa 43
2937 platform 43
2938 reached 43
2939 sayin 43
2940 tap 43
2941 wave 43
2942 weekends 43
2943 wilson 43
2944 worries 43
2945 xmas 43
2946 youre 43
2947 2pm 42
2948 333 42
2949 academy 42
2950 accepted 42
2951 amy 42
2952 audio 42
2953 avatar 42
2954 awareness 42
2955 b4 42
2956 belly 42
2957 buffalo 42
2958 bug 42
2959 cable 42
2960 candidate 42
2961 chest 42
2962 cody 42
2963 coke 42
2964 creation 42
2965 darn 42
2966 fascinating 42
2967 firm 42
2968 flowers 42
2969 foster 42
2970 frozen 42
2971 funding 42
2972 further 42
2973 ga 42
2974 grocery 42
2975 guests 42
2976 hating 42
2977 howard 42
2978 humor 42
2979 increase 42
2980 inspire 42
2981 laying 42
2982 legend 42
2983 letters 42
2984 listened 42
2985 loose 42
2986 metro 42
2987 omfg 42
2988 ot 42
2989 parts 42
2990 patience 42
2991 physical 42
2992 plant 42
2993 porn 42
2994 potter 42
2995 protect 42
2996 recall 42
2997 rent 42
2998 reviews 42
2999 seminar 42
3000 sisters 42
3001 tasting 42
3002 theory 42
3003 tied 42
3004 treatment 42
3005 trivia 42
3006 useful 42
3007 warning 42
3008 watchin 42
3009 workin 42
3010 younger 42
3011 10th 41
3012 2day 41
3013 active 41
3014 activity 41
3015 andy 41
3016 basically 41
3017 bat 41
3018 bottles 41
3019 brandon 41
3020 bruh 41
3021 bud 41
3022 bust 41
3023 costs 41
3024 dangerous 41
3025 desire 41
3026 drake 41
3027 entry 41
3028 fancy 41
3029 fully 41
3030 funniest 41
3031 gr8 41
3032 hardest 41
3033 hills 41
3034 ignore 41
3035 ing 41
3036 jewelry 41
3037 joint 41
3038 librarian 41
3039 lincoln 41
3040 lyrics 41
3041 madness 41
3042 manage 41
3043 mode 41
3044 ol 41
3045 orioles 41
3046 ouch 41
3047 perfectly 41
3048 pride 41
3049 recommendations 41
3050 refs 41
3051 salon 41
3052 santorum 41
3053 scratch 41
3054 script 41
3055 seeking 41
3056 shocked 41
3057 smiles 41
3058 stands 41
3059 submit 41
3060 suit 41
3061 tl 41
3062 toast 41
3063 yellow 41
3064 yolo 41
3065 2013 40
3066 3d 40
3067 achieve 40
3068 allows 40
3069 announcement 40
3070 az 40
3071 bang 40
3072 billy 40
3073 boots 40
3074 booty 40
3075 boyz 40
3076 broadway 40
3077 carolina 40
3078 committee 40
3079 concerned 40
3080 convo 40
3081 cutting 40
3082 dare 40
3083 episodes 40
3084 est 40
3085 excitement 40
3086 filming 40
3087 flyers 40
3088 gallery 40
3089 gon 40
3090 hawks 40
